body,head,head_bone,eye_nodes,eye_x,eye_y,eye_z,eyel_x,eyer_x,camerahook_x,camerahook_y,camerahook_z,headhook_x,headhook_y,headhook_z,ipd,note
PFBKM,P_HandmaidenH,headhook,eyeLA/eyeRA,0.00051,0.06413,1.59042,-0.02723,0.02826,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05549,
PFBL,P_HandmaidenH,headhook,eyeLA/eyeRA,-0.00227,0.06406,1.59497,-0.03002,0.02547,0.00024,0.07801,1.60037,-0.00123,0.00038,1.45455,0.05549,
PFBMM,P_HandmaidenH,headhook,eyeLA/eyeRA,-0.00382,0.06559,1.58970,-0.03156,0.02392,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05549,
PFBNM,P_HandmaidenH,headhook,eyeLA/eyeRA,-0.00164,0.08361,1.58970,-0.02939,0.02610,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05549,
P_CandBB,P_Candh03,headhook,,,,,,,,,,,,,,body model not found
P_MandaloreBD,P_Candh03,headhook,eyeLA/eyeRA,0.00039,0.08837,1.69111,-0.02726,0.02803,0.00029,0.02068,1.63392,0.00003,-0.00000,1.54000,0.05529,
N_CommM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.08886,1.69579,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06024,
PMBCM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07082,1.67075,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06024,
PMBDM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07082,1.67075,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06024,
PMBEM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07082,1.67075,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06024,
PMBFM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07082,1.67089,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06024,
PMBGM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07082,1.67075,-0.03012,0.03012,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06024,
PMBHM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00008,0.07082,1.67075,-0.03004,0.03020,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06024,
PMBIM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.06908,1.69520,-0.03012,0.03012,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06024,
PMBKM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.08886,1.69579,-0.03012,0.03012,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06024,
PMBMM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07009,1.66939,-0.03012,0.03012,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06024,
PMBNM,N_ZezKaiEllH,headhook,eyeLA/eyeRA,0.00000,0.07921,1.69080,-0.03012,0.03012,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06024,
N_CommM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.09182,1.69710,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06160,
PMBCM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07378,1.67206,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06160,
PMBDM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07378,1.67206,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06160,
PMBEM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07378,1.67206,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06160,
PMBFM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07378,1.67219,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06160,
PMBGM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07378,1.67206,-0.03024,0.03136,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06160,
PMBHM,N_ZherronH,headhook,eyeLA/eyeRA,0.00064,0.07378,1.67206,-0.03016,0.03144,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06160,
PMBIM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07205,1.69651,-0.03024,0.03136,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06160,
PMBKM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.09182,1.69710,-0.03024,0.03136,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06160,
PMBMM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.07305,1.67070,-0.03024,0.03136,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06160,
PMBNM,N_ZherronH,headhook,eyeLA/eyeRA,0.00056,0.08217,1.69210,-0.03024,0.03136,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06160,
N_CommF,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05917,
PFBCM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBDM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBEM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBFM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBGM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBHM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00148,0.06097,1.59522,-0.02811,0.03106,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05917,
PFBIM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00088,0.08090,1.59449,-0.02871,0.03046,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05917,
PFBKM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00303,0.06143,1.59522,-0.02655,0.03262,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05917,
PFBMM,N_Jedmast4H,headhook,eyeLA/eyeRA,-0.00130,0.06289,1.59449,-0.03089,0.02828,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05917,
PFBNM,N_Jedmast4H,headhook,eyeLA/eyeRA,0.00088,0.08090,1.59449,-0.02871,0.03046,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05917,
N_CommF,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05599,
PFBCM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBDM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBEM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBFM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBGM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBHM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00008,0.05805,1.59952,-0.02792,0.02807,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05599,
PFBIM,N_TerenaAdareH,headhook,eyeLA/eyeRA,-0.00052,0.07798,1.59880,-0.02852,0.02747,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05599,
PFBKM,N_TerenaAdareH,headhook,eyeLA/eyeRA,0.00163,0.05851,1.59952,-0.02636,0.02963,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05599,
PFBMM,N_TerenaAdareH,headhook,eyeLA/eyeRA,-0.00270,0.05997,1.59880,-0.03070,0.02529,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05599,
PFBNM,N_TerenaAdareH,headhook,eyeLA/eyeRA,-0.00052,0.07798,1.59880,-0.02852,0.02747,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05599,
N_CommF,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05863,
PFBCM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBDM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBEM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBFM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBGM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBHM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00095,0.06020,1.58686,-0.02837,0.03026,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05863,
PFBIM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00035,0.08013,1.58614,-0.02897,0.02967,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05863,
PFBKM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00250,0.06066,1.58686,-0.02681,0.03182,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05863,
PFBMM,N_TaeplaeH,headhook,eyeLA/eyeRA,-0.00183,0.06211,1.58614,-0.03115,0.02749,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05863,
PFBNM,N_TaeplaeH,headhook,eyeLA/eyeRA,0.00035,0.08013,1.58614,-0.02897,0.02967,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05863,
N_DanSalvager,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.09193,1.69579,-0.02835,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05752,
PMBCM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07389,1.67075,-0.02835,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05752,
PMBDM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07389,1.67075,-0.02835,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05752,
PMBEM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07389,1.67075,-0.02835,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05752,
PMBFM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07389,1.67089,-0.02835,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05752,
PMBGM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07389,1.67075,-0.02835,0.02917,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05752,
PMBHM,N_JorranH,headhook,eyeLA/eyeRA,0.00049,0.07389,1.67075,-0.02827,0.02925,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05752,
PMBIM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07216,1.69520,-0.02835,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05752,
PMBKM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.09193,1.69579,-0.02835,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05752,
PMBMM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.07316,1.66939,-0.02835,0.02917,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05752,
PMBNM,N_JorranH,headhook,eyeLA/eyeRA,0.00041,0.08228,1.69080,-0.02835,0.02917,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05752,
N_CommM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.08272,1.69579,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05981,
PMBCM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06468,1.67075,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05981,
PMBDM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06468,1.67075,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05981,
PMBEM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06468,1.67075,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05981,
PMBFM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06468,1.67089,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05981,
PMBGM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06468,1.67075,-0.02939,0.03041,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05981,
PMBHM,N_DopakH,headhook,eyeLA/eyeRA,0.00059,0.06468,1.67075,-0.02931,0.03049,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05981,
PMBIM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06294,1.69520,-0.02939,0.03041,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05981,
PMBKM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.08272,1.69579,-0.02939,0.03041,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05981,
PMBMM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.06395,1.66939,-0.02939,0.03041,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05981,
PMBNM,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.07307,1.69080,-0.02939,0.03041,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05981,
N_CommM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.08611,1.70111,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05486,
PMBCM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06807,1.67607,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05486,
PMBDM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06807,1.67607,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05486,
PMBEM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06807,1.67607,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05486,
PMBFM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06807,1.67620,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05486,
PMBGM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06807,1.67607,-0.02685,0.02801,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05486,
PMBHM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00065,0.06807,1.67607,-0.02677,0.02808,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05486,
PMBIM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06633,1.70051,-0.02685,0.02801,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05486,
PMBKM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.08611,1.70111,-0.02685,0.02801,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05486,
PMBMM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.06734,1.67471,-0.02685,0.02801,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05486,
PMBNM,N_MastKavarH,headhook,eyeLA/eyeRA,0.00058,0.07646,1.69611,-0.02685,0.02801,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05486,
N_CommF,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05485,
PFBCM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBDM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBEM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBFM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBGM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBHM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00148,0.06284,1.59036,-0.02891,0.02594,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05485,
PFBIM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00208,0.08277,1.58964,-0.02951,0.02534,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05485,
PFBKM,N_Jedmast2H,headhook,eyeLA/eyeRA,0.00007,0.06330,1.59036,-0.02735,0.02750,0.00217,0.13053,1.59312,0.00156,0.00046,1.45000,0.05485,
PFBMM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00426,0.06475,1.58964,-0.03169,0.02316,-0.00227,0.14453,1.58149,-0.00278,0.00191,1.44928,0.05485,
PFBNM,N_Jedmast2H,headhook,eyeLA/eyeRA,-0.00208,0.08277,1.58964,-0.02951,0.02534,-0.00227,0.14453,1.58149,-0.00060,0.01993,1.44928,0.05485,
N_TwiAssasin,N_TwiAssH01,headhook,eyeLA/eyeRA,-0.00086,0.05715,1.58917,-0.02864,0.02691,0.00061,-0.02354,1.59312,0.00000,-0.00000,1.45000,0.05555,
N_TwilekF,N_TwiAssH01,headhook,eyeLA/eyeRA,-0.00086,0.05715,1.58917,-0.02864,0.02691,0.00061,-0.02354,1.59312,0.00000,-0.00000,1.45000,0.05555,
N_TwiAssasin,N_TwiAssH02,headhook,eyeLA/eyeRA,-0.00022,0.05693,1.58898,-0.03071,0.03027,0.00061,-0.02354,1.59312,0.00000,-0.00000,1.45000,0.06098,
N_DanSalvager,comm_w_m,headhook,eyeLA/eyeRA,-0.00047,0.09052,1.69527,-0.03012,0.02917,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05929,
N_CommM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.08900,1.69461,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05574,
PMBCM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07096,1.66957,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05574,
PMBDM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07096,1.66957,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05574,
PMBEM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07096,1.66957,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05574,
PMBFM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07096,1.66970,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05574,
PMBGM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07096,1.66957,-0.02964,0.02610,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05574,
PMBHM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00169,0.07096,1.66957,-0.02956,0.02618,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05574,
PMBIM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.06923,1.69401,-0.02964,0.02610,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05574,
PMBKM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.08900,1.69461,-0.02964,0.02610,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05574,
PMBMM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07023,1.66820,-0.02964,0.02610,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05574,
PMBNM,N_DanSalvagerH,headhook,eyeLA/eyeRA,-0.00177,0.07935,1.68961,-0.02964,0.02610,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05574,
N_CommM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.08160,1.68927,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.05444,
PMBCM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06356,1.66423,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05444,
PMBDM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06356,1.66423,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05444,
PMBEM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06356,1.66423,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05444,
PMBFM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06356,1.66437,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.05444,
PMBGM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06356,1.66423,-0.02722,0.02722,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.05444,
PMBHM,N_ContestWin,headhook,eyeLA/eyeRA,0.00008,0.06356,1.66423,-0.02714,0.02730,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.05444,
PMBIM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06183,1.68868,-0.02722,0.02722,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.05444,
PMBKM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.08160,1.68927,-0.02722,0.02722,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.05444,
PMBMM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.06283,1.66287,-0.02722,0.02722,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.05444,
PMBNM,N_ContestWin,headhook,eyeLA/eyeRA,0.00000,0.07195,1.68428,-0.02722,0.02722,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.05444,
N_MaleThug,N_DopakH,headhook,eyeLA/eyeRA,0.00051,0.08272,1.69579,-0.02939,0.03041,0.00029,0.01959,1.71271,0.00000,-0.00000,1.55000,0.05981,
N_CommM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.09843,1.71001,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.00000,1.55000,0.06689,
PMBCM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08039,1.68497,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06689,
PMBDM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08039,1.68497,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06689,
PMBEM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08039,1.68497,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06689,
PMBFM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08039,1.68510,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52509,0.06689,
PMBGM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08039,1.68497,-0.03470,0.03218,0.00029,0.02068,1.63392,0.00000,-0.01804,1.52496,0.06689,
PMBHM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00118,0.08039,1.68497,-0.03463,0.03226,0.00029,0.02068,1.63392,0.00008,-0.01804,1.52496,0.06689,
PMBIM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.07866,1.70942,-0.03470,0.03218,0.00029,0.09728,1.64929,0.00000,-0.01977,1.54940,0.06689,
PMBKM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.09843,1.71001,-0.03470,0.03218,0.00029,0.15735,1.71264,0.00000,-0.00000,1.55000,0.06689,
PMBMM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.07966,1.68361,-0.03470,0.03218,0.00029,0.09728,1.64929,0.00000,-0.01877,1.52359,0.06689,
PMBNM,N_HoloG0t0,headhook,eyeLA/eyeRA,-0.00126,0.08878,1.70501,-0.03470,0.03218,0.00029,0.09728,1.64929,0.00000,-0.00965,1.54500,0.06689,
PFBAM,PFHH01,headhook,eyeLA/eyeRA,-0.00008,0.05877,1.58761,-0.02717,0.02701,0.00059,-0.02273,1.53816,-0.00008,-0.00000,1.44925,0.05419,
N_CommF,PFHH01,headhook,eyeLA/eyeRA,-0.00000,0.05877,1.58836,-0.02709,0.02709,0.00061,0.00184,1.55492,-0.00000,-0.00000,1.45000,0.05419,
PFBCM,PFHH01,headhook,eyeLA/eyeRA,-0.00000,0.05877,1.58836,-0.02709,0.02709,0.00061,-0.02354,1.59312,-0.00000,-0.00000,1.45000,0.05419,
